Ticker,Price_to_Earnings,Dividend_Yield,Dividend_Date,UNIX_Div_Date
AEWU.L,NULL,NULL,NULL,NULL
NRSCF,17.413794,NULL,NULL,NULL
ALLY,12.043478,NULL,NULL,NULL
BAM,649.75,NULL,NULL,NULL
0RB3.IL,7.1529264,NULL,NULL,NULL
NSANF,4.8846154,NULL,NULL,NULL
0HD0.L,4.512264,NULL,NULL,NULL
RIVN,NULL,NULL,NULL,NULL
FXFLF,0.15056895,NULL,NULL,NULL
SGGEF,56.44231,NULL,NULL,NULL
SSNC,25.351238,NULL,NULL,NULL
CGS.L,997.1429,NULL,NULL,NULL
WXIBF,27.670769,NULL,NULL,NULL
0U96.L,11.182691,NULL,NULL,NULL
CNHI,6.806358,NULL,NULL,NULL
FLSC.XC,35.229733,NULL,NULL,NULL
NMR,17.31207,NULL,NULL,NULL
EMSNZ.XC,NULL,NULL,NULL,NULL
PFC.L,NULL,NULL,NULL,NULL
0DPB.IL,11.435415,NULL,NULL,NULL
GEN,10.598655,NULL,NULL,NULL
BRSA.L,NULL,NULL,NULL,NULL
SKHSF,12.792265,NULL,NULL,NULL
SGPYY,57.355774,NULL,NULL,NULL
CSL,21.337688,NULL,NULL,NULL
0JLU.L,4.9429502,NULL,NULL,NULL
BSY,92.74545,NULL,NULL,NULL
AIVAF,NULL,NULL,NULL,NULL
DUAVF,17.95476,NULL,NULL,NULL
PGOO.L,NULL,NULL,NULL,NULL
QBEIF,14.913432,NULL,NULL,NULL
0JSJ.L,12.799573,NULL,NULL,NULL
CAOVY,5.3671875,NULL,NULL,NULL
GPH.L,NULL,NULL,NULL,NULL
BASC.L,974.8062,NULL,NULL,NULL
BTGOF,6.565217,NULL,NULL,NULL
0J66.L,55.487465,NULL,NULL,NULL
0L4Q.L,4.312386,NULL,NULL,NULL
0QGU.IL,6.898089,NULL,NULL,NULL
0HYP.L,6.930735,NULL,NULL,NULL
PRDSF,24.69565,NULL,NULL,NULL
LOGI,40.175106,NULL,NULL,NULL
BRSAL.XC,NULL,NULL,NULL,NULL
MGDDY,7.4818654,NULL,NULL,NULL
DPZ,29.28082,NULL,NULL,NULL
KRYAF,18.791573,NULL,NULL,NULL
ALFVY,25.820072,NULL,NULL,NULL
TME,20.02381,NULL,NULL,NULL
ZTCOF,6.8148146,NULL,NULL,NULL
CMPG.L,NULL,NULL,NULL,NULL
BASCL.XC,964.84375,NULL,NULL,NULL
CMCLF,25.305,NULL,NULL,NULL
0QII.IL,25.98,NULL,NULL,NULL
EKF.L,NULL,NULL,NULL,NULL
IGR.L,NULL,NULL,NULL,NULL
HUNGF,8.436016,NULL,NULL,NULL
EDENP.XC,37.031643,NULL,NULL,NULL
AVTR,40.333332,NULL,NULL,NULL
STMZF,NULL,NULL,NULL,NULL
AHCHF,6.1875,NULL,NULL,NULL
FWONK,33.04948,NULL,NULL,NULL
FWONA,29.791668,NULL,NULL,NULL
PKG,18.839264,NULL,NULL,NULL
MSI.L,2130.9524,NULL,NULL,NULL
CFG-PD,5.2149754,NULL,NULL,NULL
0V1L.IL,6.5630393,NULL,NULL,NULL
DGX,19.43666,NULL,NULL,NULL
POAHY,3.4669118,NULL,NULL,NULL
SWK,NULL,NULL,NULL,NULL
POAHF,3.4478707,NULL,NULL,NULL
WXXWY,25.796295,NULL,NULL,NULL
SYIEF,55.56757,NULL,NULL,NULL
ALFVF,25.453238,NULL,NULL,NULL
AHCHY,6.262658,NULL,NULL,NULL
APP,156.93964,NULL,NULL,NULL
MGM,14.347316,NULL,NULL,NULL
0KGP.IL,21.844881,NULL,NULL,NULL
0L7F.L,21.939022,NULL,NULL,NULL
ASITL.XC,811.1111,NULL,NULL,NULL
FOX,14.146341,NULL,NULL,NULL
FOXA,15.280489,NULL,NULL,NULL
RHMD.XC,29.208223,NULL,NULL,NULL
PODD,121.19186,NULL,NULL,NULL
EQT,4.849315,NULL,NULL,NULL
SGIOY,10.012,NULL,NULL,NULL
CRZBY,6.336066,NULL,NULL,NULL
ENPH,26.68421,NULL,NULL,NULL
PRDSY,24.582607,NULL,NULL,NULL
KGSPY,21.937674,NULL,NULL,NULL
SINGY,12.723684,NULL,NULL,NULL
PEEL.L,NULL,NULL,NULL,NULL
PTAIY,7.2221212,NULL,NULL,NULL
ASIT.L,811.1111,NULL,NULL,NULL
0NI1.IL,30.93692,NULL,NULL,NULL
JSE.L,NULL,NULL,NULL,NULL
0HK4.L,5.3184614,NULL,NULL,NULL
0A33.IL,12.481482,NULL,NULL,NULL
BOUYY,11.8984375,NULL,NULL,NULL
0K7V.L,29.92262,NULL,NULL,NULL
SYIEY,55.71739,NULL,NULL,NULL
GGG,28.264027,NULL,NULL,NULL
SUTNY,16.458334,NULL,NULL,NULL
SDZNY,Infinity,NULL,NULL,NULL
CG,68.74138,NULL,NULL,NULL
SINGF,12.368421,NULL,NULL,NULL
GEM.L,1200.0,NULL,NULL,NULL
VST,11.811765,NULL,NULL,NULL
0L9E.L,11.51847,NULL,NULL,NULL
CF,6.986059,NULL,NULL,NULL
CPC.L,Infinity,NULL,NULL,NULL
CMPI.L,NULL,NULL,NULL,NULL
0LJL.L,13.612489,NULL,NULL,NULL
0O0N.IL,16.883501,NULL,NULL,NULL
IPU.L,NULL,NULL,NULL,NULL
PGHZ.L,NULL,NULL,NULL,NULL
AFC.L,NULL,NULL,NULL,NULL
IPUL.XC,NULL,NULL,NULL,NULL
TRMLF,19.539534,NULL,NULL,NULL
AXS.L,NULL,NULL,NULL,NULL
HST,19.004763,NULL,NULL,NULL
NET.L,2950.0,NULL,NULL,NULL
SHG,4.8877196,NULL,NULL,NULL
0M30.L,17.492432,NULL,NULL,NULL
BERIL.XC,NULL,NULL,NULL,NULL
AEIL.XC,NULL,NULL,NULL,NULL
ECEL.L,1154.5454,NULL,NULL,NULL
0JQR.L,5.709091,NULL,NULL,NULL
0K7U.L,28.678572,NULL,NULL,NULL
KEY-PJ,8.610101,NULL,NULL,NULL
CKISF,13.768292,NULL,NULL,NULL
0KVH.IL,7.1585364,NULL,NULL,NULL
NVZMY,30.337276,NULL,NULL,NULL
BERI.L,NULL,NULL,NULL,NULL
JRONY,17.893848,NULL,NULL,NULL
0RC2.IL,7.9464846,NULL,NULL,NULL
VFS,NULL,NULL,NULL,NULL
BIP,98.64516,NULL,NULL,NULL
WPC,17.770468,NULL,NULL,NULL
DUKE.L,1133.3334,NULL,NULL,NULL
0RT6.L,7.5329213,NULL,NULL,NULL
YUMC,18.784325,NULL,NULL,NULL
0MHT.IL,5.5710874,NULL,NULL,NULL
NCLTY,23.894232,NULL,NULL,NULL
0HMZ.L,15.49475,NULL,NULL,NULL
BZLFY,22.486485,NULL,NULL,NULL
HHV.L,NULL,NULL,NULL,NULL
0MSJ.IL,21.3125,NULL,NULL,NULL
0RU6.L,9.737046,NULL,NULL,NULL
AEI.L,NULL,NULL,NULL,NULL
KB,4.2857146,NULL,NULL,NULL
0JUJ.L,NULL,NULL,NULL,NULL
ESALF,43.307434,NULL,NULL,NULL
0K4C.L,3.193021,NULL,NULL,NULL
0HCH.L,46.190037,NULL,NULL,NULL
NVZMF,30.29762,NULL,NULL,NULL
CLPXY,5.9157896,NULL,NULL,NULL
0A5V.IL,7.6317883,NULL,NULL,NULL
CKISY,13.224631,NULL,NULL,NULL
0JHU.IL,4.4364834,NULL,NULL,NULL
OKTA,NULL,NULL,NULL,NULL
CHVKF,3.3395653,NULL,NULL,NULL
0K85.L,3.66441,NULL,NULL,NULL
NCLTF,23.3652,NULL,NULL,NULL
OMG.L,2650.0,NULL,NULL,NULL
ALB,4.2121587,NULL,NULL,NULL
BEN,16.340117,NULL,NULL,NULL
NWSA,100.5625,NULL,NULL,NULL
SDZXF,Infinity,NULL,NULL,NULL
NWS,104.604164,NULL,NULL,NULL
RPM,26.442404,NULL,NULL,NULL
VTRS,7.6456957,NULL,NULL,NULL
INDI.L,582.6923,NULL,NULL,NULL
NCBDF,26.910257,NULL,NULL,NULL
KKPNY,16.695238,NULL,NULL,NULL
KIST.L,NULL,NULL,NULL,NULL
0LMW.L,5.536985,NULL,NULL,NULL
BDOUY,10.983263,NULL,NULL,NULL
0MNQ.IL,30.240965,NULL,NULL,NULL
0HAN.IL,12.722022,NULL,NULL,NULL
0QMI.IL,23.333332,NULL,NULL,NULL
MANH,84.19925,NULL,NULL,NULL
KYGA.L,18.939758,NULL,NULL,NULL
ZTO,11.381756,NULL,NULL,NULL
SHG.L,1310.0001,NULL,NULL,NULL
0HVF.L,10.838583,NULL,NULL,NULL
SY1D.XC,54.788235,NULL,NULL,NULL
0L7A.L,25.82024,NULL,NULL,NULL
CHH.L,1633.3334,NULL,NULL,NULL
0I2P.L,13.325581,NULL,NULL,NULL
BMBLF,20.543478,NULL,NULL,NULL
ADVT.L,10100.0,NULL,NULL,NULL
0K6R.L,190.06848,NULL,NULL,NULL
BBSEY,9.078948,NULL,NULL,NULL
NXGPY,14.774725,NULL,NULL,NULL
KEY-PI,9.313131,NULL,NULL,NULL
XP,18.62963,NULL,NULL,NULL
KPC.L,NULL,NULL,NULL,NULL
CPPCY,31.142857,NULL,NULL,NULL
MCB.L,NULL,NULL,NULL,NULL
0SGO.L,34.565678,NULL,NULL,NULL
CAG,13.968293,NULL,NULL,NULL
INCY,32.489365,NULL,NULL,NULL
MERC.L,NULL,NULL,NULL,NULL
WJG.L,527.0,NULL,NULL,NULL
CLEGF,19.705883,NULL,NULL,NULL
AMCR,14.325757,NULL,NULL,NULL
0IAX.IL,17.609642,NULL,NULL,NULL
0K2K.L,12.710489,NULL,NULL,NULL
NBIX,73.42105,NULL,NULL,NULL
AA4.L,247.05882,NULL,NULL,NULL
SQM,4.6159306,NULL,NULL,NULL
OMVJF,8.078101,NULL,NULL,NULL
OC,11.803227,NULL,NULL,NULL
SGSNZ.XC,23.48254,NULL,NULL,NULL
0YH9.IL,22.657743,NULL,NULL,NULL
SJM,12842.0,NULL,NULL,NULL
KIM,28.500002,NULL,NULL,NULL
REC.L,1418.0,NULL,NULL,NULL
0EXG.IL,19.137615,NULL,NULL,NULL
NCBDY,26.461538,NULL,NULL,NULL
NLY-PG,14.162896,NULL,NULL,NULL
ESAIY,42.285713,NULL,NULL,NULL
0J72.L,16.542416,NULL,NULL,NULL
CNE.L,NULL,NULL,NULL,NULL
CNEL.XC,NULL,NULL,NULL,NULL
OMVKY,7.996124,NULL,NULL,NULL
TAP,53.76069,NULL,NULL,NULL
MCBL.XC,NULL,NULL,NULL,NULL
ACGLO,4.9648266,NULL,NULL,NULL
NICE,43.3712,NULL,NULL,NULL
H,29.5618,NULL,NULL,NULL
0AAV.IL,31.144781,NULL,NULL,NULL
TRU,NULL,NULL,NULL,NULL
ELS,43.740505,NULL,NULL,NULL
0RDX.IL,11.205358,NULL,NULL,NULL
NTNX,NULL,NULL,NULL,NULL
SUP.L,756.6666,NULL,NULL,NULL
CVPBF,30.8,NULL,NULL,NULL
TAP-A,54.273506,NULL,NULL,NULL
0QRA.L,26.99115,NULL,NULL,NULL
UDR,27.442028,NULL,NULL,NULL
FNF,30.843748,NULL,NULL,NULL
DQJCY,27.54878,NULL,NULL,NULL
0GRP.IL,42.56211,NULL,NULL,NULL
DQJCF,26.304878,NULL,NULL,NULL
KKPNF,16.157143,NULL,NULL,NULL
WSM,14.583856,NULL,NULL,NULL
TWLO,NULL,NULL,NULL,NULL
RTO,34.376625,NULL,NULL,NULL
0QK6.IL,45.893856,NULL,NULL,NULL
PTBRY,10.242857,NULL,NULL,NULL
ULTPL.XC,NULL,NULL,NULL,NULL
SUZ,3.926136,NULL,NULL,NULL
KRXI.XC,21.933735,NULL,NULL,NULL
MGCI.L,1883.9999,NULL,NULL,NULL
NEXOF,19.036144,NULL,NULL,NULL
0MKH.IL,6.7309732,NULL,NULL,NULL
SEGXF,NULL,NULL,NULL,NULL
GAILF,18.724138,NULL,NULL,NULL
0MPT.IL,16.552149,NULL,NULL,NULL
BMXMF,31.869688,NULL,NULL,NULL
0GF6.IL,12.448052,NULL,NULL,NULL
0LQ0.IL,13.611112,NULL,NULL,NULL
TNABY,20.845455,NULL,NULL,NULL
BXBLY,20.5,NULL,NULL,NULL
JMTU.XC,18.077585,NULL,NULL,NULL
SHZHY,21.82475,NULL,NULL,NULL
AFRM,NULL,NULL,NULL,NULL
PATH,NULL,NULL,NULL,NULL
RVTY,62.938236,NULL,NULL,NULL
IFJPY,30.542858,NULL,NULL,NULL
SMNNY,26.227678,NULL,NULL,NULL
FTF.L,1916.6667,NULL,NULL,NULL
NLY-PF,14.315611,NULL,NULL,NULL
KEY,16.028408,NULL,NULL,NULL
AMCCF,14.030769,NULL,NULL,NULL
ULTP.L,NULL,NULL,NULL,NULL
0H9X.IL,17.923645,NULL,NULL,NULL
CJEWY,15.685715,NULL,NULL,NULL
HSP.L,478.57144,NULL,NULL,NULL
0RAI.IL,14.024914,NULL,NULL,NULL
ZBRA,28.525728,NULL,NULL,NULL
0G6T.IL,55.135296,NULL,NULL,NULL
BNTGY,18.170103,NULL,NULL,NULL
ALL.L,NULL,NULL,NULL,NULL
NEXOY,18.72277,NULL,NULL,NULL
SHMDF,25.134167,NULL,NULL,NULL
STB.L,450.33112,NULL,NULL,NULL
GAIDL.XC,20.51724,NULL,NULL,NULL
PSTG,187.15909,NULL,NULL,NULL
PPHC.L,NULL,NULL,NULL,NULL
ADEVF,NULL,NULL,NULL,NULL
HLDVF,9.962963,NULL,NULL,NULL
HOKCY,16.7175,NULL,NULL,NULL
AZPN,NULL,NULL,NULL,NULL
INOVL.XC,NULL,NULL,NULL,NULL
PRYMF,17.555986,NULL,NULL,NULL
AMAT.L,NULL,NULL,NULL,NULL
FRFFF,0.14849053,NULL,NULL,NULL
LOGNZ.XC,40.097088,NULL,NULL,NULL
0JH4.IL,4.0710063,NULL,NULL,NULL
CHEOY,65.840004,NULL,NULL,NULL
BSC.L,1816.6667,NULL,NULL,NULL
BG,6.885062,NULL,NULL,NULL
CHEOF,65.406975,NULL,NULL,NULL
U,NULL,NULL,NULL,NULL
Z,NULL,NULL,NULL,NULL
FCH.L,NULL,NULL,NULL,NULL
ZG,NULL,NULL,NULL,NULL
KHOLY,3.8325791,NULL,NULL,NULL
LKQ,13.49832,NULL,NULL,NULL
ZG,NULL,NULL,NULL,NULL
LKREF,NULL,NULL,NULL,NULL
HLDCY,9.815555,NULL,NULL,NULL
TEVA,NULL,NULL,NULL,NULL
CALL.XC,NULL,NULL,NULL,NULL
STBL.XC,446.3576,NULL,NULL,NULL
AKZOY,29.095928,NULL,NULL,NULL
0RUG.IL,31.430769,NULL,NULL,NULL
DOCU,251.02,NULL,NULL,NULL
0HST.L,13.735982,NULL,NULL,NULL
CPB,16.276514,NULL,NULL,NULL
0FGH.IL,88.07143,NULL,NULL,NULL
0HEJ.L,74.6473,NULL,NULL,NULL
LECO,26.121637,NULL,NULL,NULL
NIO,NULL,NULL,NULL,NULL
GLPEY,6.8378377,NULL,NULL,NULL
JXHGF,24.794119,NULL,NULL,NULL
MAJEL.XC,NULL,NULL,NULL,NULL
GLPEF,7.262443,NULL,NULL,NULL
LZRFY,38.51129,NULL,NULL,NULL
0I4X.L,NULL,NULL,NULL,NULL
BRLAL.XC,305.7143,NULL,NULL,NULL
MSLOY,5.4672585,NULL,NULL,NULL
UHAL-B,17.143618,NULL,NULL,NULL
UHAL,17.78431,NULL,NULL,NULL
BURL,43.12665,NULL,NULL,NULL
ACI,9.338298,NULL,NULL,NULL
0RFL.IL,51.836735,NULL,NULL,NULL
CKHGY,23.708696,NULL,NULL,NULL
0LOE.L,7.3470764,NULL,NULL,NULL
SVML.L,NULL,NULL,NULL,NULL
FCHL.XC,NULL,NULL,NULL,NULL
ROKU,NULL,NULL,NULL,NULL
0TDG.L,10.587583,NULL,NULL,NULL
AAVMY,4.866221,NULL,NULL,NULL
0AAQ.IL,28.454937,NULL,NULL,NULL
0KSJ.L,11.480561,NULL,NULL,NULL
AEOXF,20.32,NULL,NULL,NULL
TRMB,37.348145,NULL,NULL,NULL
0MV5.IL,24.649124,NULL,NULL,NULL
RF-PB,9.958524,NULL,NULL,NULL
0O8F.IL,16.697369,NULL,NULL,NULL
0ROY.IL,32.646774,NULL,NULL,NULL
IP,16.541285,NULL,NULL,NULL
CAL.L,NULL,NULL,NULL,NULL
JXHLY,24.739695,NULL,NULL,NULL
RADLY,55.807693,NULL,NULL,NULL
CRRFY,9.7097225,NULL,NULL,NULL
GFL,NULL,NULL,NULL,NULL
SNN,56.86,NULL,NULL,NULL
IVPAF,35.04643,NULL,NULL,NULL
SWGNF,10.894495,NULL,NULL,NULL
SWGAF,11.545163,NULL,NULL,NULL
MAA-PI,11.01993,NULL,NULL,NULL
DKS,13.510676,NULL,NULL,NULL
0R9X.IL,14.690142,NULL,NULL,NULL
CCPA.L,8.67347,NULL,NULL,NULL
0HC7.L,49.402172,NULL,NULL,NULL
GLPI,16.870438,NULL,NULL,NULL
JDEPF,24.67157,NULL,NULL,NULL
BRLA.L,301.79855,NULL,NULL,NULL
0JCK.L,12.509773,NULL,NULL,NULL
INOV.L,NULL,NULL,NULL,NULL
LNT,17.732601,NULL,NULL,NULL
RSNHF,11.521739,NULL,NULL,NULL
RF-PC,8.896724,NULL,NULL,NULL
MTUAY,24.653017,NULL,NULL,NULL
IPG,13.443515,NULL,NULL,NULL
0XVE.IL,64.23245,NULL,NULL,NULL
CRERF,9.780219,NULL,NULL,NULL
SAIA,37.18027,NULL,NULL,NULL
0QYE.L,90.52811,NULL,NULL,NULL
VACNZ.XC,50.147785,NULL,NULL,NULL
JKHY,34.1083,NULL,NULL,NULL
0RDM.IL,4.978782,NULL,NULL,NULL
0Y5X.L,22.31647,NULL,NULL,NULL
PYX.L,NULL,NULL,NULL,NULL
0K3B.L,4.5628295,NULL,NULL,NULL
HGKGY,16.217648,NULL,NULL,NULL
ESTC,NULL,NULL,NULL,NULL
0NUX.IL,16.834024,NULL,NULL,NULL
AOS,40.847214,NULL,NULL,NULL
0IF3.L,14.461538,NULL,NULL,NULL
AVG.L,1947.3684,NULL,NULL,NULL
0NP8.IL,20.54878,NULL,NULL,NULL
SNNUF,54.8,NULL,NULL,NULL
0XWG.IL,105.833336,NULL,NULL,NULL
0JSC.L,9.276116,NULL,NULL,NULL
HDIV.L,NULL,NULL,NULL,NULL
TRATF,4.6140685,NULL,NULL,NULL
BESIY,70.98396,NULL,NULL,NULL
CRHKY,16.583334,NULL,NULL,NULL
DNA3.L,423.07693,NULL,NULL,NULL
MTUAF,24.319653,NULL,NULL,NULL
0RQ2.IL,9.991843,NULL,NULL,NULL
I3E.L,328.33334,NULL,NULL,NULL
ACM,109.703705,NULL,NULL,NULL
MTRAF,16.099072,NULL,NULL,NULL
BLD,19.727673,NULL,NULL,NULL
HGKGF,16.647058,NULL,NULL,NULL
REXR,52.828575,NULL,NULL,NULL
JARLF,24.47647,NULL,NULL,NULL
SNWS.L,473.0,NULL,NULL,NULL
MORN,168.25748,NULL,NULL,NULL
JNPR,33.4375,NULL,NULL,NULL
0U8N.L,11.058008,NULL,NULL,NULL
FOJCF,23.559229,NULL,NULL,NULL
SSIT.L,NULL,NULL,NULL,NULL
PNR,23.449839,NULL,NULL,NULL
KRTX,NULL,NULL,NULL,NULL
0ABG.IL,195.69696,NULL,NULL,NULL
CNA,9.341438,NULL,NULL,NULL
0AA4.IL,7.072785,NULL,NULL,NULL
AGR,22.569344,NULL,NULL,NULL
MAJE.L,NULL,NULL,NULL,NULL
RIII.L,NULL,NULL,NULL,NULL
BAP,9.090964,NULL,NULL,NULL
0HDP.IL,2.579293,NULL,NULL,NULL
ECK.L,4000.0,NULL,NULL,NULL
SSITL.XC,NULL,NULL,NULL,NULL
0KGH.L,50.354168,NULL,NULL,NULL
REECF,36.09756,NULL,NULL,NULL
0DH7.L,12.655536,NULL,NULL,NULL
SAAS.L,10250.0,NULL,NULL,NULL
EXAS,NULL,NULL,NULL,NULL
0NPH.IL,9.570359,NULL,NULL,NULL
0HOX.L,19.83954,NULL,NULL,NULL
SSMXY,39.87324,NULL,NULL,NULL
DVDCF,31.774195,NULL,NULL,NULL
BVVBY,23.108406,NULL,NULL,NULL
GRAB,NULL,NULL,NULL,NULL
LIT.L,658.6667,NULL,NULL,NULL
DVCMY,31.774195,NULL,NULL,NULL
TFX,29.359484,NULL,NULL,NULL
NRG,NULL,NULL,NULL,NULL
ERFSF,24.260485,NULL,NULL,NULL
0KBQ.IL,14.454955,NULL,NULL,NULL
0KHE.L,17.38721,NULL,NULL,NULL
KAEPY,3.759659,NULL,NULL,NULL
FOJCY,23.909092,NULL,NULL,NULL
AKZAA.XC,29.20339,NULL,NULL,NULL
SNMCY,15.5172415,NULL,NULL,NULL
0RLO.L,27.770065,NULL,NULL,NULL
NIABY,23.36,NULL,NULL,NULL
KAIKY,8.962094,NULL,NULL,NULL
JMHLY,23.944706,NULL,NULL,NULL
PANDY,19.155914,NULL,NULL,NULL
AATG.L,6650.0,NULL,NULL,NULL
AAEV.L,3883.3335,NULL,NULL,NULL
RBA,63.127453,NULL,NULL,NULL
IGV.L,NULL,NULL,NULL,NULL
REG,29.68868,NULL,NULL,NULL
0NQF.IL,3.3104105,NULL,NULL,NULL
OSCUF,31.62676,NULL,NULL,NULL
0FC9.IL,24.576967,NULL,NULL,NULL
0Y5C.L,23.895704,NULL,NULL,NULL
CYNL.XC,2087.5,NULL,NULL,NULL
RYAN,97.08695,NULL,NULL,NULL
JPXGY,31.885714,NULL,NULL,NULL
ERRAF,9.362662,NULL,NULL,NULL
NATKY,15.152542,NULL,NULL,NULL
0EV1.L,NULL,NULL,NULL,NULL
PDLL.XC,NULL,NULL,NULL,NULL
FND,42.001934,NULL,NULL,NULL
ARCC,8.80736,NULL,NULL,NULL
0HGC.L,NULL,NULL,NULL,NULL
FMS,23.49405,NULL,NULL,NULL
0RP5.IL,20.264446,NULL,NULL,NULL
TFII,22.321726,NULL,NULL,NULL
TYNPF,18.743704,NULL,NULL,NULL
ROOF.L,21.813032,NULL,NULL,NULL
ACSAY,15.437501,NULL,NULL,NULL
GL,15.147095,NULL,NULL,NULL
RICFY,NULL,NULL,NULL,NULL
ROOFL.XC,21.27072,NULL,NULL,NULL
0R3I.IL,318.33334,NULL,NULL,NULL
KNBWF,25.357141,NULL,NULL,NULL
CCPC.L,16.394558,NULL,NULL,NULL
KNBWY,25.303572,NULL,NULL,NULL
LBRDK,17.334066,NULL,NULL,NULL
LBRDA,17.210987,NULL,NULL,NULL
NIOIF,NULL,NULL,NULL,NULL
NDRBF,23.229166,NULL,NULL,NULL
0LHS.L,75.387665,NULL,NULL,NULL
PDL.L,NULL,NULL,NULL,NULL
PECGF,15.581667,NULL,NULL,NULL
EDU,42.85937,NULL,NULL,NULL
0HCT.L,17.801914,NULL,NULL,NULL
ACRL.L,NULL,NULL,NULL,NULL
AADV.L,4225.0,NULL,NULL,NULL
ZI,46.22059,NULL,NULL,NULL
SHOE.L,875.0,NULL,NULL,NULL
0A5U.IL,NULL,NULL,NULL,NULL
0K75.IL,69.88775,NULL,NULL,NULL
0A2I.IL,67.565216,NULL,NULL,NULL
BGCG.L,NULL,NULL,NULL,NULL
BGCGL.XC,NULL,NULL,NULL,NULL
HALFF,7.5981874,NULL,NULL,NULL
IFSUF,31.432432,NULL,NULL,NULL
0HBF.IL,9.927686,NULL,NULL,NULL
CCP.L,480.0,NULL,NULL,NULL
TECH,47.21053,NULL,NULL,NULL
BESIA.XC,71.81373,NULL,NULL,NULL
FMCQF,22.61905,NULL,NULL,NULL
LBRDB,17.252747,NULL,NULL,NULL
0JGK.L,1.6844497,NULL,NULL,NULL
NHYKF,18.766666,NULL,NULL,NULL
0HTQ.L,10.066687,NULL,NULL,NULL
0MH1.IL,23.028849,NULL,NULL,NULL
SRPT,NULL,NULL,NULL,NULL
MTXD.XC,24.096243,NULL,NULL,NULL
WPLCF,41.115383,NULL,NULL,NULL
TPL,28.888107,NULL,NULL,NULL
GFI,17.30822,NULL,NULL,NULL
NNGPF,27.84966,NULL,NULL,NULL
RDY,18.405994,NULL,NULL,NULL
AES,NULL,NULL,NULL,NULL
OTEX,32.255814,NULL,NULL,NULL
MCT.L,NULL,NULL,NULL,NULL
USFD,25.461113,NULL,NULL,NULL
EQH,7.1670265,NULL,NULL,NULL
CAP.XC,9.407186,NULL,NULL,NULL
OOA.L,NULL,NULL,NULL,NULL
VDMCY,12.103958,NULL,NULL,NULL
0HAH.IL,11.002233,NULL,NULL,NULL
0GTM.IL,NULL,NULL,NULL,NULL
MVCT.L,NULL,NULL,NULL,NULL
OVV,4.1379137,NULL,NULL,NULL
0L73.L,13.112025,NULL,NULL,NULL
0A5I.L,24.521095,NULL,NULL,NULL
NHYDY,18.599998,NULL,NULL,NULL
CLILF,19.863636,NULL,NULL,NULL
PAA,11.901119,NULL,NULL,NULL
AIBRF,9.681819,NULL,NULL,NULL
RGA,10.008274,NULL,NULL,NULL
NNGRY,27.580946,NULL,NULL,NULL
CDGP.L,NULL,NULL,NULL,NULL
0QJV.IL,11.1701,NULL,NULL,NULL
PRYM.XC,17.046217,NULL,NULL,NULL
0H6G.L,NULL,NULL,NULL,NULL
WIZEY,40.769234,NULL,NULL,NULL
KAPL.XC,14.355931,NULL,NULL,NULL
PAYC,33.06624,NULL,NULL,NULL
ANGPY,6.8909903,NULL,NULL,NULL
0GTN.IL,25.969662,NULL,NULL,NULL
HUW.L,3000.0,NULL,NULL,NULL
ATS.L,16250.0,NULL,NULL,NULL
CARR.L,Infinity,NULL,NULL,NULL
0YG7.L,18.885757,NULL,NULL,NULL
CARRL.XC,Infinity,NULL,NULL,NULL
VIVEF,NULL,NULL,NULL,NULL
KMX,22.33706,NULL,NULL,NULL
PFGC,26.418217,NULL,NULL,NULL
AIBGY,9.125,NULL,NULL,NULL
0B67.IL,6.434633,NULL,NULL,NULL
JBARF,9.167826,NULL,NULL,NULL
BCH,8.145522,NULL,NULL,NULL
RNR,6.8887796,NULL,NULL,NULL
0LS8.L,23.34057,NULL,NULL,NULL
DBX,20.96154,NULL,NULL,NULL
CRL,23.282537,NULL,NULL,NULL
UTL.L,NULL,NULL,NULL,NULL
NDEKY,18.459332,NULL,NULL,NULL
0IL6.L,32.09868,NULL,NULL,NULL
PEBB.L,1240.0,NULL,NULL,NULL
GTLB,NULL,NULL,NULL,NULL
0RES.IL,7.7405066,NULL,NULL,NULL
0KTS.L,17.187113,NULL,NULL,NULL
0LD5.L,11.957009,NULL,NULL,NULL
MDIBY,9.095105,NULL,NULL,NULL
DOX,20.85969,NULL,NULL,NULL
COTY,29.214287,NULL,NULL,NULL
UHRNZ.XC,10.765171,NULL,NULL,NULL
ALLE,19.710442,NULL,NULL,NULL
ATSL.XC,16300.0,NULL,NULL,NULL
HALMY,35.9375,NULL,NULL,NULL
VIVHY,NULL,NULL,NULL,NULL
0IRN.L,14.017428,NULL,NULL,NULL
0QM4.L,2.7666779,NULL,NULL,NULL
SSDOY,63.44186,NULL,NULL,NULL
SPSY.L,1769.2308,NULL,NULL,NULL
UHRZ.XC,11.215003,NULL,NULL,NULL
0MI3.IL,5.6947565,NULL,NULL,NULL
MTHRY,33.457916,NULL,NULL,NULL
WKOF.L,NULL,NULL,NULL,NULL
0ON7.IL,22.377453,NULL,NULL,NULL
WES,10.542435,NULL,NULL,NULL
ISUZF,9.889655,NULL,NULL,NULL
CYN.L,2000.0,NULL,NULL,NULL
RNLSY,3.0363967,NULL,NULL,NULL
FFIV,27.72561,NULL,NULL,NULL
JBAXY,9.243479,NULL,NULL,NULL
CCHBF,15.031413,NULL,NULL,NULL
CCHGY,15.350785,NULL,NULL,NULL
0Q0Y.IL,NULL,NULL,NULL,NULL
MTNOF,10.169492,NULL,NULL,NULL
